2024-08-16 14:58:48.676 I [test_long_connection] [80612-test_long_conne] logger.cpp:91 ~Logger | 
2024-08-16 15:01:49.615 D [test_long_connection] [82135-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:01:49.616 I [test_long_connection] [82135-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:01:49.616 D [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:01:49.617 T [test_long_connection] [82135-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:01:49.617 T [test_long_connection] [82135-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:01:49.617 T [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:01:49.617 I [test_long_connection] [82135-test_long_conne] player_long_connection.cpp:69 main | enter any key to exit
2024-08-16 15:01:49.617 T [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:01:49.618 T [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:01:49.618 T [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:01:49.619 D [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:01:49.619 W [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:01:49.619 D [test_long_connection] [82135-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 1ms
2024-08-16 15:01:49.619 T [test_long_connection] [82135-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:01:49.619 D [test_long_connection] [82135-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:01:49.619 I [test_long_connection] [82135-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:01:49.619 I [test_long_connection] [82135-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:01:49.619 W [test_long_connection] [82135-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:01:49.619 T [test_long_connection] [82135-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:01:49.619 T [test_long_connection] [82135-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:01:49.619 I [test_long_connection] [82135-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:01:49.620 I [test_long_connection] [82135-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:01:54.632 T [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:02:04.618 T [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | TEARDOWN rtsp://192.168.74.128/live/123
2024-08-16 15:02:04.618 D [test_long_connection] [82135-event poller 0] RtspPlayerImp.h:31 ~RtspPlayerImp | 
2024-08-16 15:02:04.618 D [test_long_connection] [82135-event poller 0] RtspPlayer.cpp:37 ~RtspPlayer | 
2024-08-16 15:02:04.618 T [test_long_connection] [82135-event poller 0] TcpClient.cpp:28 ~TcpClient | ~mediakit::RtspPlayerImp-1
2024-08-16 15:02:04.618 I [test_long_connection] [82135-decoder thread] Transcode.cpp:261 onThreadRun | decoder thread exited!
2024-08-16 15:02:04.619 I [test_long_connection] [82135-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 0
2024-08-16 15:02:04.620 I [test_long_connection] [82135-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 1
2024-08-16 15:02:04.620 I [test_long_connection] [82135-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 2
2024-08-16 15:02:04.620 I [test_long_connection] [82135-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 3
2024-08-16 15:02:04.620 I [test_long_connection] [82135-test_long_conne] logger.cpp:91 ~Logger | 
2024-08-16 15:06:02.811 D [test_long_connection] [84314-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:06:02.812 I [test_long_connection] [84314-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:06:02.812 I [test_long_connection] [84314-test_long_conne] player_long_connection.cpp:69 main | enter any key to exit
2024-08-16 15:06:02.812 D [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:06:02.812 T [test_long_connection] [84314-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:06:02.812 T [test_long_connection] [84314-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:06:02.812 T [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:06:02.813 T [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:06:02.813 T [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:06:02.813 T [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:06:02.814 D [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:06:02.814 W [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:06:02.814 D [test_long_connection] [84314-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 1ms
2024-08-16 15:06:02.814 T [test_long_connection] [84314-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:06:02.814 D [test_long_connection] [84314-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:06:02.814 I [test_long_connection] [84314-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:06:02.814 I [test_long_connection] [84314-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:06:02.814 W [test_long_connection] [84314-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:06:02.814 T [test_long_connection] [84314-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
2024-08-16 15:06:02.814 T [test_long_connection] [84314-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_videotoolbox not found
2024-08-16 15:06:02.814 I [test_long_connection] [84314-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:06:02.815 I [test_long_connection] [84314-event poller 0] Transcode.cpp:551 FFmpegDecoder | 打开解码器成功:h264
2024-08-16 15:06:02.816 W [test_long_connection] [84314-event poller 0] Transcode.cpp:164 addDecodeTask | decode thread start drop frame
2024-08-16 15:06:02.816 T [test_long_connection] [84314-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
2024-08-16 15:06:03.330 T [test_long_connection] [84314-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 32 times
2024-08-16 15:06:03.872 T [test_long_connection] [84314-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 13 times
2024-08-16 15:06:04.375 T [test_long_connection] [84314-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 12 times
2024-08-16 15:06:04.375 T [test_long_connection] [84314-event poller 0] Transcode.cpp:153 addDecodeTask | decode thread drop frame
    Last message repeated 11 times
2024-08-16 15:06:04.790 I [test_long_connection] [84314-event poller 0] Transcode.cpp:157 addDecodeTask | decode thread stop drop frame
2024-08-16 15:06:07.833 T [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | GET_PARAMETER rtsp://192.168.74.128/live/123
2024-08-16 15:06:15.206 T [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | TEARDOWN rtsp://192.168.74.128/live/123
2024-08-16 15:06:15.206 D [test_long_connection] [84314-event poller 0] RtspPlayerImp.h:31 ~RtspPlayerImp | 
2024-08-16 15:06:15.206 D [test_long_connection] [84314-event poller 0] RtspPlayer.cpp:37 ~RtspPlayer | 
2024-08-16 15:06:15.206 T [test_long_connection] [84314-event poller 0] TcpClient.cpp:28 ~TcpClient | ~mediakit::RtspPlayerImp-1
2024-08-16 15:06:15.206 I [test_long_connection] [84314-decoder thread] Transcode.cpp:261 onThreadRun | decoder thread exited!
2024-08-16 15:06:15.207 I [test_long_connection] [84314-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 0
2024-08-16 15:06:15.207 I [test_long_connection] [84314-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 1
2024-08-16 15:06:15.207 I [test_long_connection] [84314-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 2
2024-08-16 15:06:15.208 I [test_long_connection] [84314-test_long_conne] EventPoller.cpp:108 ~EventPoller | event poller 3
2024-08-16 15:06:15.208 I [test_long_connection] [84314-test_long_conne] logger.cpp:91 ~Logger | 
2024-08-16 15:08:22.553 D [test_long_connection] [85469-stamp thread] util.cpp:380 operator() | Stamp thread started
2024-08-16 15:08:22.554 I [test_long_connection] [85469-test_long_conne] EventPoller.cpp:592 EventPollerPool | EventPoller created size: 4
2024-08-16 15:08:22.554 D [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:99 play | rtsp://192.168.74.128/live/123 null null 0
2024-08-16 15:08:22.554 T [test_long_connection] [85469-event poller 0] TcpClient.cpp:79 startConnect | mediakit::RtspPlayerImp-1 start connect 192.168.74.128:554
2024-08-16 15:08:22.555 T [test_long_connection] [85469-event poller 0] TcpClient.cpp:89 onSockConnect | mediakit::RtspPlayerImp-1 connect result: 0(success)
2024-08-16 15:08:22.555 T [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | OPTIONS rtsp://192.168.74.128/live/123
2024-08-16 15:08:22.555 T [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | DESCRIBE rtsp://192.168.74.128/live/123
2024-08-16 15:08:22.555 I [test_long_connection] [85469-test_long_conne] player_long_connection.cpp:69 main | enter any key to exit
2024-08-16 15:08:22.556 T [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | SETUP rtsp://192.168.74.128/live/123/streamid=0
2024-08-16 15:08:22.556 T [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:734 sendRtspRequest | PLAY rtsp://192.168.74.128/live/123
2024-08-16 15:08:22.556 D [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:536 handleResPAUSE | seekTo(ms):0
2024-08-16 15:08:22.556 W [test_long_connection] [85469-event poller 0] RtspPlayer.cpp:814 onPlayResult_l | 0 rtsp play success
2024-08-16 15:08:22.556 D [test_long_connection] [85469-event poller 0] MediaSink.cpp:162 emitAllTrackReady | All track ready use 0ms
2024-08-16 15:08:22.556 T [test_long_connection] [85469-event poller 0] MediaSink.cpp:280 addMuteAudioTrack | Mute aac track added
2024-08-16 15:08:22.556 D [test_long_connection] [85469-event poller 0] mk_playerkit.h:177 default_onPlayEvent | play success!
2024-08-16 15:08:22.556 I [test_long_connection] [85469-event poller 0] mk_playerkit.h:182 default_onPlayEvent | got video track: H264
2024-08-16 15:08:22.557 I [test_long_connection] [85469-event poller 0] Transcode.cpp:325 getCodec_l | got decoder:h264
2024-08-16 15:08:22.557 W [test_long_connection] [85469-event poller 0] Transcode.cpp:95 checkIfSupportedNvidia_l | libnvcuvid.so.1加载失败:invalid argument
2024-08-16 15:08:22.557 T [test_long_connection] [85469-event poller 0] Transcode.cpp:314 getCodec_l | decoder:h264_nvmpi not found
